t1_T	pitch_wave_T
27.2954924874791	5.71660384436067
27.3455759599332	5.9228626906358
27.3956594323873	6.12647397194069
27.4457429048414	6.32734667247364
27.4958263772955	6.52539100059959
27.5459098497496	6.72051842898755
27.5959933222037	6.9126417341831
27.6460767946578	7.10167503559782
27.6961602671119	7.28753383389868
27.7462437395659	7.47013504877985
27.79632721202	7.6493970561002
27.8464106844741	7.82523972436998
27.8964941569282	7.99758445057016
27.9465776293823	8.16635419528858
27.9966611018364	8.3314735171572
28.0467445742905	8.49286860657495
28.0968280467446	8.65046731870112
28.1469115191987	8.80419920570479
28.1969949916528	8.95399554825544
28.2470784641068	9.09978938624105
28.2971619365609	9.24151554869981
28.347245409015	9.37911068295195
28.3973288814691	9.51251328291902
28.4474123539232	9.64166371661745
28.4974958263773	9.76650425281456
28.5475792988314	9.88697908683483
28.5976627712855	10.0030343655051
28.6477462437396	10.1146182112271
28.6978297161937	10.2216807451677
28.7479131886477	10.3241741095543
28.7979966611018	10.4220524890685
28.8480801335559	10.515272131325
28.89816360601	10.6037913664303
28.9482470784641	10.6875706256083
28.9983305509182	10.7665724588889
29.0484140233723	10.8407615518476
29.0984974958264	10.9101047413919
29.1485809682805	10.9745710305852
29.1986644407346	11.0341316025027
29.2487479131886	11.0887598331125
29.2988313856427	11.1384313031775
29.3489148580968	11.1831238091702
29.3989983305509	11.2228173731983
29.449081803005	11.2574942519346
29.4991652754591	11.2871389445489
29.5492487479132	11.3117381996367
29.5993322203673	11.3312810211426
29.6494156928214	11.3457586732757
29.6994991652755	11.3551646844147
29.7495826377295	11.3594948500006
29.7996661101836	11.3587472344162
29.8497495826377	11.3529221718515
29.8998330550918	11.3420222661539
29.9499165275459	11.3260523896648
30	11.3050196810412
