t1_T	wave_T
23.4891485809683	-2.83045156395947
23.5392320534224	-2.94166569634574
23.5893155258765	-3.05156488164331
23.6393989983306	-3.16009999407492
23.6894824707846	-3.26722251761431
23.7395659432387	-3.37288456767333
23.7896494156928	-3.4770389125066
23.8397328881469	-3.57963899432453
23.889816360601	-3.68063895010501
23.9398998330551	-3.77999363209451
23.9899833055092	-3.87765862798951
24.0400667779633	-3.97359028078905
24.0901502504174	-4.06774570830987
24.1402337228715	-4.16008282235496
24.1903171953255	-4.25056034752739
24.2404006677796	-4.33913783968068
24.2904841402337	-4.42577570399765
24.3405676126878	-4.51043521268963
24.3906510851419	-4.59307852230804
24.440734557596	-4.67366869066074
24.4908180300501	-4.75216969332545
24.5409015025042	-4.82854643975294
24.5909849749583	-4.9027647889528
24.6410684474124	-4.97479156475469
24.6911519198664	-5.04459457063837
24.7412353923205	-5.11214260412575
24.7913188647746	-5.17740547072872
24.8414023372287	-5.24035399744623
24.8914858096828	-5.30096004580486
24.9415692821369	-5.35919652443698
24.991652754591	-5.41503740119077
25.0417362270451	-5.46845771476679
25.0918196994992	-5.51943358587584
25.1419031719533	-5.56794222791327
25.1919866444073	-5.61396195714468
25.2420701168614	-5.65747220239875
25.2921535893155	-5.69845351426275
25.3422370617696	-5.73688757377648
25.3923205342237	-5.77275720062109
25.4424040066778	-5.80604636079874
25.4924874791319	-5.83674017379997
25.542570951586	-5.86482491925535
25.5926544240401	-5.89028804306864
25.6427378964942	-5.91311816302855
25.6928213689482	-5.93330507389665
25.7429048414023	-5.95083975196922
25.7929883138564	-5.96571435911093
25.8430717863105	-5.97792224625849
25.8931552587646	-5.98745795639288
25.9432387312187	-5.99431722697865
25.9933222036728	-5.99849699186935
26.0434056761269	-5.99999538267806
26.093489148581	-5.99881172961261
26.1435726210351	-5.994946561775
26.1936560934891	-5.98840160692484
26.2437395659432	-5.97917979070705
26.2938230383973	-5.96728523534409
26.3439065108514	-5.95272325779328
26.3939899833055	-5.93550036737008
26.4440734557596	-5.91562426283836
26.4941569282137	-5.89310382896904
26.5442404006678	-5.86794913256847
26.5943238731219	-5.84017141797854
26.644407345576	-5.80978310205036
26.6944908180301	-5.77679776859379
26.7445742904841	-5.74123016230545
26.7946577629382	-5.70309618217766
26.8447412353923	-5.66241287439151
26.8948247078464	-5.61919842469706
26.9449081803005	-5.5734721502842
26.9949916527546	-5.52525449114767
27.0450751252087	-5.47456700095031
27.0951585976628	-5.42143233738828
27.1452420701169	-5.36587425206303
27.195325542571	-5.30791757986407
27.245409015025	-5.24758822786761
27.2954924874791	-5.1849131637559
27.3455759599332	-5.11992040376245
27.3956594323873	-5.05263900014859
27.4457429048414	-4.98309902821686
27.4958263772955	-4.91133157286715
27.5459098497496	-4.83736871470148
27.5959933222037	-4.76124351568371
27.6460767946578	-4.68299000436067
27.6961602671119	-4.60264316065104
27.7462437395659	-4.52023890020914
27.79632721202	-4.43581405837028
27.8464106844741	-4.34940637368517
27.8964941569282	-4.26105447105042
27.9465776293823	-4.17079784444297
27.9966611018364	-4.07867683926594
28.0467445742905	-3.98473263431396
28.0968280467446	-3.88900722336592
28.1469115191987	-3.79154339641342
28.1969949916528	-3.69238472053331
28.2470784641068	-3.59157552041292
28.2971619365609	-3.48916085853652
28.347245409015	-3.38518651504211
28.3973288814691	-3.27969896725729
28.4474123539232	-3.17274536892356
28.4974958263773	-3.06437352911824
28.5475792988314	-2.95463189088349
28.5976627712855	-2.84356950957182
28.6477462437396	-2.73123603091797
28.6978297161937	-2.61768166884699
28.7479131886477	-2.50295718302814
28.7979966611018	-2.38711385618495
28.8480801335559	-2.27020347117146
28.89816360601	-2.15227828782486
28.9482470784641	-2.033391019605
28.9983305509182	-1.91359481003102
29.0484140233723	-1.79294320892579
29.0984974958264	-1.67149014847876
29.1485809682805	-1.54928991913784
29.1986644407346	-1.42639714534115
29.2487479131886	-1.30286676109949
29.2988313856427	-1.1787539854404
29.3489148580968	-1.05411429772486
29.3989983305509	-0.929003412847584
29.449081803005	-0.803477256331973
29.4991652754591	-0.677591939331075
29.5492487479132	-0.5514037335454
29.5993322203673	-0.424969046069099
29.6494156928214	-0.298344394175501
29.6994991652755	-0.171586380053466
29.7495826377295	-0.0447516655058102
29.7996661101836	0.0821030533789508
29.8497495826377	0.208921071570241
29.8998330550918	0.335645700442955
29.9499165275459	0.46222029311777
30	0.588588269782628
